day,product_title,variant_title,total_sales,net_quantity
2019-09-26,Kardemommesnurre,,1278.200,46
2019-09-26,Rugbrød,,96.000,2
2019-09-26,Pain au chocolat,,210.000,7
2019-09-26,Croissant,,778.400,28
2019-09-26,Landbrød,,765.000,17
2019-09-27,Rugbrød,,88.800,2
2019-09-27,Almond Croissant,,798.000,21
2019-09-27,Half Landbrød,,100.000,4
2019-09-27,Surdejsstykke,3x,552.000,21
2019-09-27,Surdejsstykke,1x,90.000,8
2019-09-27,Banana Bread,,750.000,25
2019-09-27,Pain au chocolat,,360.000,12
2019-09-27,Kardemommesnurre,,1680.000,60
2019-09-27,Other brød,,480.000,10
2019-09-27,Croissant,,896.000,32
2019-09-27,Landbrød,,1831.500,41
2019-09-28,Rugbrød,,336.000,7
2019-09-28,Landbrød,,3015.000,67
2019-09-28,Half Landbrød,,300.000,12
2019-09-28,Croissant,,1372.000,49
2019-09-28,Kardemommesnurre,,2749.590,99
2019-09-28,Banana Bread,,1140.000,38
2019-09-28,Pain au chocolat,,510.000,17
2019-09-28,Surdejsstykke,3x,540.000,18
2019-09-28,Surdejsstykke,1x,36.000,3
2019-09-28,Almond Croissant,,1489.610,40
2019-09-29,Croissant,,996.800,36
2019-09-29,Kardemommesnurre,,1232.000,44
2019-09-29,Half Landbrød,,200.000,8
2019-09-29,Landbrød,,1575.000,35
2019-09-29,Rugbrød,,432.000,9
2019-09-29,Banana Bread,,810.000,27
2019-09-29,Other brød,,280.800,6
2019-09-29,Surdejsstykke,1x,108.000,9
2019-09-29,Surdejsstykke,3x,180.000,6
2019-09-29,Almond Croissant,,988.000,26
2019-09-29,Pain au chocolat,,240.000,8
2019-09-30,Kardemommesnurre,,856.800,31
2019-09-30,Surdejsstykke,3x,138.000,5
2019-09-30,Half Landbrød,,125.000,5
2019-09-30,Croissant,,700.000,25
2019-09-30,Landbrød,,1215.000,27
2019-09-30,Surdejsstykke,1x,24.000,2
2019-09-30,Banana Bread,,600.000,20
2019-09-30,Almond Croissant,,684.000,18
2019-09-30,Rugbrød,,384.000,8
2019-09-30,Other brød,,96.000,2
2019-10-01,Croissant,,896.000,32
2019-10-01,Rugbrød,,288.000,6
2019-10-01,Surdejsstykke,1x,276.000,23
2019-10-01,Banana Bread,,480.000,16
2019-10-01,Half Landbrød,,75.000,3
2019-10-01,Almond Croissant,,494.000,13
2019-10-01,Kardemommesnurre,,827.400,30
2019-10-01,Other brød,,336.000,7
2019-10-01,Surdejsstykke,3x,120.000,4
2019-10-01,Landbrød,,855.000,19
2019-10-02,Surdejsstykke,3x,300.000,10
2019-10-02,Landbrød,,1440.000,32
2019-10-02,Half Landbrød,,95.000,4
2019-10-02,Arla Unika brød,,180.000,4
2019-10-02,Banana Bread,,690.000,23
2019-10-02,Almond Croissant,,1292.000,34
2019-10-02,Kardemommesnurre,,1400.000,50
2019-10-02,Other brød,,240.000,5
2019-10-02,Rugbrød,,192.000,4
2019-10-02,Croissant,,28.000,1
2019-10-02,Surdejsstykke,1x,132.000,11
2019-10-03,Croissant,,868.000,31
2019-10-03,Almond Croissant,,722.000,19
2019-10-03,Rugbrød,,384.000,8
2019-10-03,Kardemommesnurre,,1064.000,38
2019-10-03,Landbrød,,1125.000,25
2019-10-03,Banana Bread,,840.000,28
2019-10-03,Surdejsstykke,1x,72.000,6
2019-10-03,Surdejsstykke,3x,270.000,9
2019-10-03,Half Landbrød,,200.000,8
2019-10-03,Other brød,,240.000,5
2019-10-04,Other brød,,384.000,8
2019-10-04,Half Landbrød,,230.000,10
2019-10-04,Landbrød,,2047.510,46
2019-10-04,Surdejsstykke,1x,57.600,5
2019-10-04,Surdejsstykke,3x,642.000,24
2019-10-04,Banana Bread,,894.000,30
2019-10-04,Kardemommesnurre,,1400.000,50
2019-10-04,Rugbrød,,182.390,4
2019-10-04,Almond Croissant,,1276.800,34
2019-10-04,Arla Unika brød,,180.000,4
2019-10-04,Croissant,,1114.400,40
2019-10-05,Surdejsstykke,3x,300.000,10
2019-10-05,Rugbrød,,384.000,8
2019-10-05,Surdejsstykke,1x,96.000,8
2019-10-05,Half Landbrød,,100.000,4
2019-10-05,Other brød,,528.000,11
2019-10-05,Croissant,,532.000,19
2019-10-05,Pain au chocolat,,510.000,17
2019-10-05,Landbrød,,2475.000,55
2019-10-05,Almond Croissant,,1444.000,38
2019-10-05,Kardemommesnurre,,2660.000,95
2019-10-05,Banana Bread,,930.000,31
2019-10-06,Croissant,,1260.000,45
2019-10-06,Other brød,,96.000,2
2019-10-06,Banana Bread,,1050.000,35
2019-10-06,Half Landbrød,,100.000,4
2019-10-06,Surdejsstykke,3x,180.000,6
2019-10-06,Almond Croissant,,646.000,17
2019-10-06,Pain au chocolat,,540.000,18
2019-10-06,Surdejsstykke,1x,132.000,11
2019-10-06,Rugbrød,,384.000,8
2019-10-06,Landbrød,,1665.000,39
2019-10-06,Kardemommesnurre,,1587.610,57
2019-10-07,Surdejsstykke,1x,48.000,4
2019-10-07,Half Landbrød,,45.000,2
2019-10-07,Banana Bread,,660.000,22
2019-10-07,Other brød,,412.800,9
2019-10-07,Kardemommesnurre,,1260.000,45
2019-10-07,Landbrød,,1359.000,31
2019-10-07,Rugbrød,,336.000,7
2019-10-07,Croissant,,672.000,24
2019-10-07,Surdejsstykke,3x,120.000,4
2019-10-07,Almond Croissant,,418.000,11
2019-10-07,Pain au chocolat,,390.000,13
2019-10-08,Surdejsstykke,1x,48.000,4
2019-10-08,Half Landbrød,,170.000,7
2019-10-08,Surdejsstykke,3x,420.000,17
2019-10-08,Pain au chocolat,,420.000,14
2019-10-08,Banana Bread,,660.000,22
2019-10-08,Other brød,,48.000,1
2019-10-08,Landbrød,,720.000,16
2019-10-08,Croissant,,812.000,29
2019-10-08,Almond Croissant,,532.000,14
2019-10-08,Kardemommesnurre,,856.800,31
2019-10-08,Rugbrød,,96.000,2
2019-10-09,Pain au chocolat,,420.000,14
2019-10-09,Croissant,,1128.400,41
2019-10-09,Landbrød,,1485.000,33
2019-10-09,Surdejsstykke,1x,132.000,11
2019-10-09,Surdejsstykke,3x,270.000,9
2019-10-09,Banana Bread,,625.500,21
2019-10-09,Other brød,,240.000,5
2019-10-09,Kardemommesnurre,,1204.000,43
2019-10-09,Rugbrød,,288.000,6
2019-10-09,Almond Croissant,,374.300,10
2019-10-10,Half Landbrød,,245.000,10
2019-10-10,Almond Croissant,,1064.000,28
2019-10-10,Surdejsstykke,1x,48.000,4
2019-10-10,Kardemommesnurre,,1624.000,58
2019-10-10,Rugbrød,,288.000,6
2019-10-10,Banana Bread,,660.000,22
2019-10-10,Surdejsstykke,3x,270.000,9
2019-10-10,Pain au chocolat,,330.000,11
2019-10-10,Croissant,,728.000,26
2019-10-10,Landbrød,,1485.000,33
2019-10-10,Other brød,,228.000,5
2019-10-11,Croissant,,728.000,26
2019-10-11,Other brød,,537.600,12
2019-10-11,Half Landbrød,,75.000,3
2019-10-11,Kardemommesnurre,,1596.000,57
2019-10-11,Surdejsstykke,1x,33.600,3
2019-10-11,Landbrød,,1478.240,33
2019-10-11,Banana Bread,,870.000,29
2019-10-11,Rugbrød,,232.810,5
2019-10-11,Surdejsstykke,3x,634.500,25
2019-10-11,Almond Croissant,,1216.000,32
2019-10-12,Banana Bread,,900.000,30
2019-10-12,Kardemommesnurre,,2716.000,97
2019-10-12,Rugbrød,,240.000,5
2019-10-12,Almond Croissant,,1970.300,52
2019-10-12,Surdejsstykke,1x,36.000,3
2019-10-12,Half Landbrød,,200.000,8
2019-10-12,Croissant,,980.000,35
2019-10-12,Other brød,,288.000,6
2019-10-12,Surdejsstykke,3x,210.000,7
2019-10-12,Landbrød,,2540.240,57
2019-10-12,Pain au chocolat,,621.010,21
2019-10-13,Croissant,,728.000,26
2019-10-13,Half Landbrød,,146.250,6
2019-10-13,Rugbrød,,96.000,2
2019-10-13,Surdejsstykke,1x,108.000,9
2019-10-13,Landbrød,,1125.000,25
2019-10-13,Kardemommesnurre,,1932.000,69
2019-10-13,Almond Croissant,,982.300,26
2019-10-13,Pain au chocolat,,450.000,15
2019-10-13,Surdejsstykke,3x,295.500,10
2019-10-13,Other brød,,240.000,5
2019-10-13,Banana Bread,,595.500,20
2019-10-14,Landbrød,,1541.240,35
2019-10-14,Rugbrød,,367.210,8
2019-10-14,Croissant,,672.000,24
2019-10-14,Half Landbrød,,75.000,3
2019-10-14,Other brød,,288.000,6
2019-10-14,Surdejsstykke,3x,150.000,5
2019-10-14,Surdejsstykke,1x,36.000,3
2019-10-14,Pain au chocolat,,444.010,15
2019-10-14,Banana Bread,,498.000,17
2019-10-14,Kardemommesnurre,,1400.000,50
2019-10-14,Almond Croissant,,1368.000,36
2019-10-15,Surdejsstykke,3x,360.000,12
2019-10-15,Other brød,,288.000,6
2019-10-15,Surdejsstykke,1x,92.400,8
2019-10-15,Kardemommesnurre,,1556.790,56
2019-10-15,Pain au chocolat,,390.000,13
2019-10-15,Landbrød,,1278.000,29
2019-10-15,Half Landbrød,,195.000,8
2019-10-15,Almond Croissant,,1254.000,33
2019-10-15,Croissant,,532.000,19
2019-10-15,Banana Bread,,708.000,24
2019-10-15,Rugbrød,,278.400,6
2019-10-16,Landbrød,,1458.000,33
2019-10-16,Other brød,,240.000,5
2019-10-16,Surdejsstykke,1x,60.000,5
2019-10-16,Almond Croissant,,1064.000,28
2019-10-16,Croissant,,700.000,25
2019-10-16,Rugbrød,,134.400,3
2019-10-16,Kardemommesnurre,,1176.000,42
2019-10-16,Banana Bread,,600.000,20
2019-10-16,Surdejsstykke,3x,150.000,5
2019-10-16,Half Landbrød,,50.000,2
2019-10-16,Pain au chocolat,,288.000,10
2019-10-17,Surdejsstykke,1x,96.000,8
2019-10-17,Landbrød,,1296.000,29
2019-10-17,Surdejsstykke,3x,120.000,4
2019-10-17,Half Landbrød,,124.000,5
2019-10-17,Other brød,,192.000,4
2019-10-17,Rugbrød,,144.000,3
2019-10-17,Almond Croissant,,889.200,25
2019-10-17,Pain au chocolat,,240.000,8
2019-10-17,Banana Bread,,1050.000,35
2019-10-17,Croissant,,1204.000,43
2019-10-17,Kardemommesnurre,,1428.010,52
2019-10-18,Banana Bread,,690.000,23
2019-10-18,Croissant,,1108.790,40
2019-10-18,Almond Croissant,,1254.000,33
2019-10-18,Other brød,,336.000,7
2019-10-18,Pain au chocolat,,360.000,12
2019-10-18,Half Landbrød,,25.000,1
2019-10-18,Surdejsstykke,1x,74.400,7
2019-10-18,Landbrød,,1298.250,29
2019-10-18,Rugbrød,,240.000,5
2019-10-18,Surdejsstykke,3x,324.000,12
2019-10-18,Kardemommesnurre,,1524.600,55
2019-10-19,Surdejsstykke,1x,96.000,8
2019-10-19,Pain au chocolat,,480.000,16
2019-10-19,Banana Bread,,900.000,30
2019-10-19,Almond Croissant,,1824.000,48
2019-10-19,Half Landbrød,,125.000,5
2019-10-19,Surdejsstykke,3x,240.000,8
2019-10-19,Rugbrød,,192.000,4
2019-10-19,Kardemommesnurre,,2380.000,85
2019-10-19,Croissant,,1148.000,41
2019-10-19,Other brød,,432.000,9
2019-10-19,Landbrød,,2205.000,49
2019-10-20,Kardemommesnurre,,1092.000,39
2019-10-20,Croissant,,420.000,15
2019-10-20,Pain au chocolat,,210.000,7
2019-10-20,Landbrød,,990.000,22
2019-10-20,Surdejsstykke,3x,180.000,6
2019-10-20,Almond Croissant,,760.000,20
2019-10-20,Other brød,,96.000,2
2019-10-20,Half Landbrød,,100.000,4
2019-10-20,Banana Bread,,621.010,21
2019-10-21,Surdejsstykke,3x,180.000,6
2019-10-21,Surdejsstykke,1x,24.000,2
2019-10-21,Other brød,,96.000,2
2019-10-21,Banana Bread,,540.000,18
2019-10-21,Landbrød,,1118.240,25
2019-10-21,Rugbrød,,384.000,8
2019-10-21,Kardemommesnurre,,807.810,29
2019-10-21,Almond Croissant,,862.600,23
2019-10-21,Half Landbrød,,45.000,2
2019-10-21,Croissant,,392.000,14
2019-10-22,Rugbrød,,240.000,5
2019-10-22,Kardemommesnurre,,996.800,36
2019-10-22,Surdejsstykke,1x,300.000,25
2019-10-22,Half Landbrød,,125.000,5
2019-10-22,Croissant,,667.800,24
2019-10-22,Surdejsstykke,3x,90.000,3
2019-10-22,Pain au chocolat,,228.000,8
2019-10-22,Banana Bread,,630.000,21
2019-10-22,Other brød,,192.000,4
2019-10-22,Almond Croissant,,646.000,17
2019-10-22,Landbrød,,1568.250,35
2019-10-23,Kardemommesnurre,,582.390,21
2019-10-23,Pain au chocolat,,330.000,11
2019-10-23,Surdejsstykke,3x,90.000,3
2019-10-23,Surdejsstykke,1x,24.000,2
2019-10-23,Half Landbrød,,75.000,3
2019-10-23,Croissant,,369.600,14
2019-10-23,Other brød,,144.000,3
2019-10-23,Rugbrød,,136.810,3
2019-10-23,Banana Bread,,480.000,16
2019-10-23,Landbrød,,751.490,17
2019-10-23,Almond Croissant,,532.000,14
2019-10-24,Half Landbrød,,125.000,5
2019-10-24,Surdejsstykke,1x,60.000,5
2019-10-24,Surdejsstykke,3x,300.000,10
2019-10-24,Rugbrød,,336.000,7
2019-10-24,Almond Croissant,,792.300,21
2019-10-24,Banana Bread,,570.000,19
2019-10-24,Kardemommesnurre,,1092.000,39
2019-10-24,Croissant,,840.000,30
2019-10-24,Pain au chocolat,,318.000,11
2019-10-24,Landbrød,,1876.500,42
2019-10-24,Other brød,,240.000,5
2019-10-25,Surdejsstykke,3x,484.500,20
2019-10-25,Landbrød,,1839.140,47
2019-10-25,Rugbrød,,266.400,6
2019-10-25,Other brød,,422.400,9
2019-10-25,Kardemommesnurre,,1587.600,57
2019-10-25,Banana Bread,,738.000,25
2019-10-25,Half Landbrød,,50.000,2
2019-10-25,Croissant,,840.000,30
2019-10-25,Pain au chocolat,,300.000,10
2019-10-25,Surdejsstykke,1x,81.600,7
2019-10-25,Almond Croissant,,1444.000,38
2019-10-26,Pain au chocolat,,480.000,16
2019-10-26,Kardemommesnurre,,2767.800,99
2019-10-26,Rugbrød,,384.000,8
2019-10-26,Landbrød,,2459.260,56
2019-10-26,Surdejsstykke,1x,48.000,4
2019-10-26,Almond Croissant,,1406.000,37
2019-10-26,Surdejsstykke,3x,360.000,12
2019-10-26,Other brød,,460.800,10
2019-10-26,Banana Bread,,864.000,29
2019-10-26,Half Landbrød,,150.000,6
2019-10-26,Croissant,,560.000,20
2019-10-27,Landbrød,,1575.000,35
2019-10-27,Almond Croissant,,1292.000,34
2019-10-27,Croissant,,1148.000,41
2019-10-27,Rugbrød,,240.000,5
2019-10-27,Pain au chocolat,,510.000,17
2019-10-27,Surdejsstykke,1x,168.000,14
2019-10-27,Half Landbrød,,150.000,6
2019-10-27,Banana Bread,,1080.000,36
2019-10-27,Other brød,,432.000,9
2019-10-27,Kardemommesnurre,,1596.000,57
2019-10-27,Surdejsstykke,3x,360.000,12
2019-10-28,Banana Bread,,450.000,15
2019-10-28,Pain au chocolat,,450.000,15
2019-10-28,Rugbrød,,384.000,8
2019-10-28,Almond Croissant,,836.000,22
2019-10-28,Croissant,,369.610,14
2019-10-28,Surdejsstykke,3x,120.000,4
2019-10-28,Surdejsstykke,1x,84.000,7
2019-10-28,Other brød,,384.000,8
2019-10-28,Landbrød,,1845.000,41
2019-10-28,Kardemommesnurre,,840.000,30
2019-10-28,Half Landbrød,,50.000,2
2019-10-29,Pain au chocolat,,240.000,8
2019-10-29,Croissant,,789.600,31
2019-10-29,Surdejsstykke,3x,345.000,13
2019-10-29,Surdejsstykke,1x,66.000,6
2019-10-29,Banana Bread,,870.000,29
2019-10-29,Landbrød,,1546.650,38
2019-10-29,Other brød,,424.800,9
2019-10-29,Kardemommesnurre,,828.800,30
2019-10-29,Rugbrød,,336.000,7
2019-10-29,Half Landbrød,,50.000,2
2019-10-29,Almond Croissant,,1140.000,30
2019-10-30,Half Landbrød,,50.000,2
2019-10-30,Surdejsstykke,1x,60.000,5
2019-10-30,Croissant,,901.600,35
2019-10-30,Other brød,,326.400,7
2019-10-30,Almond Croissant,,1026.000,27
2019-10-30,Kardemommesnurre,,1064.000,38
2019-10-30,Landbrød,,1328.620,34
2019-10-30,Banana Bread,,744.000,25
2019-10-30,Rugbrød,,144.000,3
2019-10-30,Surdejsstykke,3x,240.000,8
2019-10-31,Kardemommesnurre,,1283.800,46
2019-10-31,Surdejsstykke,3x,270.000,9
2019-10-31,Half Landbrød,,25.000,1
2019-10-31,Croissant,,952.000,34
2019-10-31,Almond Croissant,,1248.300,33
2019-10-31,Landbrød,,1260.000,28
2019-10-31,Rugbrød,,376.800,8
2019-10-31,Other brød,,424.800,9
2019-10-31,Surdejsstykke,1x,108.000,9
2019-10-31,Banana Bread,,360.000,12
2019-11-01,Almond Croissant,,912.000,24
2019-11-01,Rugbrød,,328.800,7
2019-11-01,Other brød,,96.000,2
2019-11-01,Pain au chocolat,,330.000,11
2019-11-01,Kardemommesnurre,,1708.000,61
2019-11-01,Croissant,,924.000,33
2019-11-01,Landbrød,,2137.500,50
2019-11-01,Half Landbrød,,125.000,5
2019-11-01,Banana Bread,,708.000,24
2019-11-01,Surdejsstykke,1x,69.600,6
2019-11-01,Surdejsstykke,3x,462.000,18
2019-11-02,Surdejsstykke,1x,84.000,7
2019-11-02,Almond Croissant,,1824.000,48
2019-11-02,Pain au chocolat,,540.000,18
2019-11-02,Landbrød,,2547.000,57
2019-11-02,Surdejsstykke,3x,480.000,16
2019-11-02,Half Landbrød,,150.000,6
2019-11-02,Other brød,,326.400,7
2019-11-02,Croissant,,1708.000,61
2019-11-02,Kardemommesnurre,,3332.000,119
2019-11-02,Rugbrød,,182.400,4
2019-11-02,Banana Bread,,1050.000,35
2019-11-03,Almond Croissant,,1660.600,44
2019-11-03,Rugbrød,,288.000,6
2019-11-03,Surdejsstykke,1x,216.000,18
2019-11-03,Half Landbrød,,150.000,6
2019-11-03,Pain au chocolat,,210.000,7
2019-11-03,Surdejsstykke,3x,210.000,7
2019-11-03,Croissant,,1008.000,36
2019-11-03,Kardemommesnurre,,1440.590,52
2019-11-03,Landbrød,,1825.200,42
2019-11-03,Other brød,,172.800,4
2019-11-03,Banana Bread,,913.500,31
2019-11-04,Croissant,,448.000,18
2019-11-04,Banana Bread,,390.000,13
2019-11-04,Almond Croissant,,608.000,16
2019-11-04,Kardemommesnurre,,968.800,35
2019-11-04,Surdejsstykke,3x,150.000,5
2019-11-04,Other brød,,225.600,5
2019-11-04,Landbrød,,722.020,18
2019-11-04,Rugbrød,,314.400,7
2019-11-04,Surdejsstykke,1x,60.000,5
2019-11-05,Rugbrød,,192.000,4
2019-11-05,Surdejsstykke,1x,66.000,6
2019-11-05,Kardemommesnurre,,1092.000,39
2019-11-05,Surdejsstykke,3x,405.000,15
2019-11-05,Landbrød,,967.270,23
2019-11-05,Almond Croissant,,684.000,18
2019-11-05,Banana Bread,,775.500,26
2019-11-05,Croissant,,728.000,26
2019-11-05,Other brød,,144.000,3
2019-11-05,Half Landbrød,,171.250,7
2019-11-06,Kardemommesnurre,,1143.800,41
2019-11-06,Surdejsstykke,3x,348.000,12
2019-11-06,Other brød,,192.000,4
2019-11-06,Almond Croissant,,753.540,20
2019-11-06,Banana Bread,,720.000,24
2019-11-06,Croissant,,924.000,33
2019-11-06,Rugbrød,,336.000,7
2019-11-06,Surdejsstykke,1x,120.000,10
2019-11-06,Landbrød,,1080.000,24
2019-11-06,Half Landbrød,,100.000,4
2019-11-07,Rugbrød,,336.000,7
2019-11-07,Kardemommesnurre,,1092.000,39
2019-11-07,Almond Croissant,,760.000,21
2019-11-07,Other brød,,144.000,3
2019-11-07,Banana Bread,,720.000,24
2019-11-07,Half Landbrød,,100.000,4
2019-11-07,Landbrød,,1845.000,42
2019-11-07,Croissant,,896.000,33
2019-11-07,Surdejsstykke,3x,240.000,8
2019-11-07,Surdejsstykke,1x,60.000,5
2019-11-08,Surdejsstykke,1x,45.600,4
2019-11-08,Other brød,,336.000,7
2019-11-08,Arla Unika brød,,90.000,2
2019-11-08,Half Landbrød,,200.000,8
2019-11-08,Rugbrød,,240.000,5
2019-11-08,Landbrød,,1656.000,38
2019-11-08,Kardemommesnurre,,1520.400,55
2019-11-08,Almond Croissant,,1254.000,33
2019-11-08,Banana Bread,,960.000,32
2019-11-08,Surdejsstykke,3x,754.500,29
2019-11-08,Croissant,,1338.400,49
2019-11-09,Landbrød,,2225.250,50
2019-11-09,Banana Bread,,1080.000,36
2019-11-09,Kardemommesnurre,,2492.000,89
2019-11-09,Half Landbrød,,150.000,6
2019-11-09,Pain au chocolat,,567.000,19
2019-11-09,Surdejsstykke,3x,480.000,16
2019-11-09,Almond Croissant,,1482.000,39
2019-11-09,Croissant,,1316.000,47
2019-11-09,Surdejsstykke,1x,224.400,19
2019-11-09,Other brød,,568.800,12
2019-11-09,Rugbrød,,336.000,7
2019-11-10,Almond Croissant,,1124.800,30
2019-11-10,Kardemommesnurre,,1372.000,49
2019-11-10,Half Landbrød,,75.000,3
2019-11-10,Banana Bread,,750.000,25
2019-11-10,Pain au chocolat,,528.000,18
2019-11-10,Surdejsstykke,1x,156.000,13
2019-11-10,Landbrød,,1118.250,25
2019-11-10,Croissant,,1013.600,37
2019-11-10,Surdejsstykke,3x,240.000,8
2019-11-10,Other brød,,376.800,8
2019-11-10,Rugbrød,,336.000,7
2019-11-11,Half Landbrød,,50.000,2
2019-11-11,Rugbrød,,355.200,8
2019-11-11,Other brød,,184.800,4
2019-11-11,Banana Bread,,325.500,11
2019-11-11,Surdejsstykke,1x,60.000,5
2019-11-11,Landbrød,,1158.300,29
2019-11-11,Surdejsstykke,3x,90.000,3
2019-11-11,Croissant,,336.000,12
2019-11-11,Kardemommesnurre,,1352.400,49
2019-11-11,Almond Croissant,,520.600,14
2019-11-12,Landbrød,,1262.250,29
2019-11-12,Croissant,,420.000,15
2019-11-12,Almond Croissant,,722.000,19
2019-11-12,Surdejsstykke,1x,268.800,28
2019-11-12,Surdejsstykke,3x,150.000,5
2019-11-12,Banana Bread,,690.000,23
2019-11-12,Kardemommesnurre,,884.800,32
2019-11-12,Half Landbrød,,175.000,7
2019-11-12,Rugbrød,,288.000,6
2019-11-12,Other brød,,144.000,3
2019-11-13,Half Landbrød,,171.250,7
2019-11-13,Banana Bread,,441.000,15
2019-11-13,Surdejsstykke,3x,240.000,8
2019-11-13,Kardemommesnurre,,1199.800,43
2019-11-13,Other brød,,273.600,6
2019-11-13,Surdejsstykke,1x,60.000,5
2019-11-13,Almond Croissant,,1254.000,33
2019-11-13,Rugbrød,,48.000,1
2019-11-13,Croissant,,784.000,28
2019-11-13,Landbrød,,1221.070,29
2019-11-14,Croissant,,560.000,20
2019-11-14,Landbrød,,1224.000,29
2019-11-14,Other brød,,336.000,7
2019-11-14,Half Landbrød,,50.000,2
2019-11-14,Surdejsstykke,1x,24.000,2
2019-11-14,Surdejsstykke,3x,180.000,6
2019-11-14,Almond Croissant,,798.000,21
2019-11-14,Kardemommesnurre,,1204.000,43
2019-11-14,Rugbrød,,240.000,5
2019-11-14,Banana Bread,,810.000,27
2019-11-15,Croissant,,588.000,21
2019-11-15,Kardemommesnurre,,1568.000,56
2019-11-15,Rugbrød,,384.000,8
2019-11-15,Pain au chocolat,,480.000,16
2019-11-15,Surdejsstykke,1x,591.000,61
2019-11-15,Banana Bread,,480.000,16
2019-11-15,Landbrød,,1669.500,40
2019-11-15,Almond Croissant,,646.000,17
2019-11-15,Half Landbrød,,150.000,6
2019-11-15,Other brød,,412.800,9
2019-11-15,Surdejsstykke,3x,270.000,9
2019-11-16,Other brød,,576.000,12
2019-11-16,Surdejsstykke,1x,180.000,15
2019-11-16,Rugbrød,,336.000,7
2019-11-16,Banana Bread,,600.000,20
2019-11-16,Half Landbrød,,150.000,6
2019-11-16,Croissant,,812.000,29
2019-11-16,Almond Croissant,,1596.000,42
2019-11-16,Pain au chocolat,,660.000,22
2019-11-16,Kardemommesnurre,,1708.000,61
2019-11-16,Landbrød,,2676.600,62
2019-11-16,Surdejsstykke,3x,285.000,10
2019-11-17,Kardemommesnurre,,1927.800,69
2019-11-17,Surdejsstykke,3x,300.000,10
2019-11-17,Other brød,,384.000,8
2019-11-17,Pain au chocolat,,595.500,20
2019-11-17,Landbrød,,1195.200,28
2019-11-17,Rugbrød,,240.000,5
2019-11-17,Almond Croissant,,1900.000,50
2019-11-17,Surdejsstykke,1x,72.000,6
2019-11-17,Croissant,,1171.800,42
2019-11-17,Banana Bread,,1015.500,34
2019-11-17,Half Landbrød,,200.000,8
2019-11-18,Surdejsstykke,3x,120.000,4
2019-11-18,Kardemommesnurre,,1064.000,38
2019-11-18,Croissant,,140.000,5
2019-11-18,Surdejsstykke,1x,48.000,4
2019-11-18,Pain au chocolat,,360.000,12
2019-11-18,Rugbrød,,410.400,9
2019-11-18,Landbrød,,1262.020,32
2019-11-18,Almond Croissant,,744.800,20
2019-11-18,Banana Bread,,420.000,14
2019-11-18,Half Landbrød,,50.000,2
2019-11-18,Other brød,,424.800,9
2019-11-19,Surdejsstykke,1x,88.800,8
2019-11-19,Half Landbrød,,195.000,8
2019-11-19,Surdejsstykke,3x,360.000,12
2019-11-19,Pain au chocolat,,720.000,30
2019-11-19,Other brød,,232.800,5
2019-11-19,Croissant,,1232.000,52
2019-11-19,Rugbrød,,144.000,3
2019-11-19,Almond Croissant,,462.110,13
2019-11-19,Banana Bread,,240.000,8
2019-11-19,Kardemommesnurre,,1818.910,72
2019-11-19,Landbrød,,828.450,20
2019-11-20,Other brød,,384.000,8
2019-11-20,Half Landbrød,,200.000,8
2019-11-20,Surdejsstykke,3x,261.000,9
2019-11-20,Rugbrød,,240.000,5
2019-11-20,Landbrød,,854.320,21
2019-11-20,Croissant,,336.000,12
2019-11-20,Kardemommesnurre,,1059.800,38
2019-11-20,Surdejsstykke,1x,132.000,11
2019-11-20,Almond Croissant,,714.400,19
2019-11-20,Banana Bread,,600.000,20
2019-11-21,Landbrød,,729.000,18
2019-11-21,Half Landbrød,,100.000,4
2019-11-21,Surdejsstykke,3x,360.000,12
2019-11-21,Rugbrød,,144.000,3
2019-11-21,Almond Croissant,,570.000,15
2019-11-21,Kardemommesnurre,,868.000,31
2019-11-21,Surdejsstykke,1x,55.200,5
2019-11-21,Croissant,,672.000,24
2019-11-21,Other brød,,240.000,5
2019-11-21,Banana Bread,,480.000,16
2019-11-22,Kardemommesnurre,,1113.000,40
2019-11-22,Surdejsstykke,3x,30.000,1
2019-11-22,Croissant,,469.000,17
2019-11-22,Half Landbrød,,150.000,6
2019-11-22,Almond Croissant,,1206.500,32
2019-11-22,Landbrød,,1624.500,37
2019-11-22,Rugbrød,,144.000,3
2019-11-22,Banana Bread,,622.500,21
